year,gender,age,constituency_area,area,value,elderly
2015,Females,80 - 84,Bishan,Marymount,200,Y
2015,Females,80 - 84,Bishan,Upper Thomson,390,Y
2015,Females,80 - 84,Bukit Batok,Bukit Batok Central,190,Y
2015,Females,80 - 84,Bukit Batok,Bukit Batok East,110,Y
2015,Females,80 - 84,Bukit Batok,Bukit Batok South,70,Y
2015,Females,80 - 84,Bukit Batok,Bukit Batok West,110,Y
2015,Females,80 - 84,Bukit Batok,Gombak,90,Y
2015,Females,80 - 84,Bukit Batok,Guilin,70,Y
2015,Females,80 - 84,Bukit Batok,Hillview,90,Y
2015,Females,80 - 84,Bukit Batok,Hong Kah North,160,Y
2015,Females,80 - 84,Bukit Merah,Alexandra Hill,210,Y
2015,Females,80 - 84,Bukit Merah,Bukit Ho Swee,290,Y
2015,Females,80 - 84,Bukit Merah,Bukit Merah,10,Y
2015,Females,80 - 84,Bukit Merah,Depot Road,40,Y
2015,Females,80 - 84,Bukit Merah,Everton Park,110,Y
2015,Females,80 - 84,Bukit Merah,Henderson Hill,220,Y
2015,Females,80 - 84,Bukit Merah,Kampong Tiong Bahru,150,Y
2015,Females,80 - 84,Bukit Merah,Redhill,150,Y
2015,Females,80 - 84,Bukit Merah,Telok Blangah Drive,200,Y
2015,Females,80 - 84,Bukit Merah,Telok Blangah Rise,160,Y
2015,Females,80 - 84,Bukit Merah,Telok Blangah Way,160,Y
2015,Females,80 - 84,Bukit Merah,Tiong Bahru,150,Y
2015,Females,80 - 84,Bukit Merah,Tiong Bahru Station,200,Y
2015,Females,80 - 84,Bukit Panjang,Bangkit,200,Y
2015,Females,80 - 84,Bukit Panjang,Dairy Farm,30,Y
2015,Females,80 - 84,Bukit Panjang,Fajar,140,Y
2015,Females,80 - 84,Bukit Panjang,Jelebu,190,Y
2015,Females,80 - 84,Bukit Panjang,Nature Reserve,20,Y
2015,Females,80 - 84,Bukit Panjang,Saujana,110,Y
2015,Females,80 - 84,Bukit Panjang,Senja,90,Y
2015,Females,80 - 84,Bukit Timah,Anak Bukit,190,Y
2015,Females,80 - 84,Bukit Timah,Coronation Road,60,Y
2015,Females,80 - 84,Bukit Timah,Farrer Court,60,Y
2015,Females,80 - 84,Bukit Timah,Hillcrest,100,Y
2015,Females,80 - 84,Bukit Timah,Holland Road,80,Y
2015,Females,80 - 84,Bukit Timah,Leedon Park,50,Y
2015,Females,80 - 84,Bukit Timah,Swiss Club,60,Y
2015,Females,80 - 84,Bukit Timah,Ulu Pandan,80,Y
2015,Females,80 - 84,Changi,Changi Point,10,Y
2015,Females,80 - 84,Changi,Changi West,10,Y
2015,Females,80 - 84,Choa Chu Kang,Choa Chu Kang Central,100,Y
2015,Females,80 - 84,Choa Chu Kang,Choa Chu Kang North,170,Y
2015,Females,80 - 84,Choa Chu Kang,Keat Hong,100,Y
2015,Females,80 - 84,Choa Chu Kang,Peng Siang,160,Y
2015,Females,80 - 84,Choa Chu Kang,Teck Whye,180,Y
2015,Females,80 - 84,Choa Chu Kang,Yew Tee,180,Y
2015,Females,80 - 84,Clementi,Clementi Central,140,Y
2015,Females,80 - 84,Clementi,Clementi North,350,Y
2015,Females,80 - 84,Clementi,Clementi West,120,Y
2015,Females,80 - 84,Clementi,Clementi Woods,150,Y
2015,Females,80 - 84,Clementi,Faber,30,Y
2015,Females,80 - 84,Clementi,Sunset Way,60,Y
2015,Females,80 - 84,Clementi,West Coast,30,Y
2015,Females,80 - 84,Downtown Core,Bugis,40,Y
2015,Females,80 - 84,Geylang,Aljunied,490,Y
2015,Females,80 - 84,Geylang,Geylang East,360,Y
2015,Females,80 - 84,Geylang,Kampong Ubi,70,Y
2015,Females,80 - 84,Geylang,Macpherson,410,Y
2015,Females,80 - 84,Hougang,Hougang Central,40,Y
2015,Females,80 - 84,Hougang,Hougang East,150,Y
2015,Females,80 - 84,Hougang,Hougang West,400,Y
2015,Females,80 - 84,Hougang,Kangkar,230,Y
2015,Females,80 - 84,Hougang,Kovan,200,Y
2015,Females,80 - 84,Hougang,Lorong Ah Soo,370,Y
2015,Females,80 - 84,Hougang,Tai Seng,150,Y
2015,Females,80 - 84,Hougang,Trafalgar,310,Y
2015,Females,80 - 84,Jurong East,Lakeside,10,Y
2015,Females,80 - 84,Jurong East,Teban Gardens,130,Y
2015,Females,80 - 84,Jurong East,Toh Guan,100,Y
2015,Females,80 - 84,Jurong East,Yuhua East,220,Y
2015,Females,80 - 84,Jurong East,Yuhua West,150,Y
2015,Females,80 - 84,Jurong West,Boon Lay Place,150,Y
2015,Females,80 - 84,Jurong West,Hong Kah,330,Y
2015,Females,80 - 84,Jurong West,Jurong West Central,250,Y
2015,Females,80 - 84,Jurong West,Taman Jurong,210,Y
2015,Females,80 - 84,Jurong West,Wenya,30,Y
2015,Females,80 - 84,Jurong West,Yunnan,290,Y
2015,Females,80 - 84,Kallang,Bendemeer,390,Y
2015,Females,80 - 84,Kallang,Boon Keng,160,Y
2015,Females,80 - 84,Kallang,Crawford,160,Y
2015,Females,80 - 84,Kallang,Geylang Bahru,190,Y
2015,Females,80 - 84,Kallang,Kampong Bugis,10,Y
2015,Females,80 - 84,Kallang,Kampong Java,130,Y
2015,Females,80 - 84,Kallang,Lavender,90,Y
2015,Females,80 - 84,Kallang,Tanjong Rhu,80,Y
2015,Females,80 - 84,Mandai,Mandai Estate,10,Y
2015,Females,80 - 84,Marine Parade,Katong,100,Y
2015,Females,80 - 84,Marine Parade,Marine Parade,400,Y
2015,Females,80 - 84,Marine Parade,Mountbatten,90,Y
2015,Females,80 - 84,Newton,Cairnhill,30,Y
2015,Females,80 - 84,Newton,Goodwood Park,10,Y
2015,Females,80 - 84,Newton,Monk's Hill,10,Y
2015,Females,80 - 84,Newton,Orange Grove,10,Y
2015,Females,80 - 84,Novena,Balestier,430,Y
2015,Females,80 - 84,Novena,Dunearn,50,Y
2015,Females,80 - 84,Novena,Malcolm,30,Y
2015,Females,80 - 84,Novena,Moulmein,60,Y
2015,Females,80 - 84,Novena,Mount Pleasant,10,Y
2015,Females,80 - 84,Outram,China Square,20,Y
2015,Females,80 - 84,Outram,Chinatown,160,Y
2015,Females,80 - 84,Outram,Pearl's Hill,120,Y
2015,Females,80 - 84,Pasir Ris,Flora Drive,80,Y
2015,Females,80 - 84,Pasir Ris,Loyang East,10,Y
2015,Females,80 - 84,Pasir Ris,Loyang West,20,Y
2015,Females,80 - 84,Pasir Ris,Pasir Ris Central,140,Y
2015,Females,80 - 84,Pasir Ris,Pasir Ris Drive,360,Y
2015,Females,80 - 84,Pasir Ris,Pasir Ris Park,10,Y
2015,Females,80 - 84,Pasir Ris,Pasir Ris West,210,Y
2015,Females,80 - 84,Punggol,Matilda,90,Y
2015,Females,80 - 84,Punggol,Punggol Field,190,Y
2015,Females,80 - 84,Punggol,Punggol Town Centre,20,Y
2015,Females,80 - 84,Punggol,Waterway East,90,Y
2015,Females,80 - 84,Queenstown,Commonwealth,190,Y
2015,Females,80 - 84,Queenstown,Dover,120,Y
2015,Females,80 - 84,Queenstown,Ghim Moh,200,Y
2015,Females,80 - 84,Queenstown,Holland Drive,240,Y
2015,Females,80 - 84,Queenstown,Margaret Drive,130,Y
2015,Females,80 - 84,Queenstown,Mei Chin,260,Y
2015,Females,80 - 84,Queenstown,Pasir Panjang 1,30,Y
2015,Females,80 - 84,Queenstown,Pasir Panjang 2,20,Y
2015,Females,80 - 84,Queenstown,Tanglin Halt,250,Y
2015,Females,80 - 84,River Valley,Institution Hill,10,Y
2015,Females,80 - 84,River Valley,Leonie Hill,10,Y
2015,Females,80 - 84,River Valley,One Tree Hill,10,Y
2015,Females,80 - 84,River Valley,Oxley,10,Y
2015,Females,80 - 84,Rochor,Bencoolen,30,Y
2015,Females,80 - 84,Rochor,Farrer Park,30,Y
2015,Females,80 - 84,Rochor,Little India,40,Y
2015,Females,80 - 84,Rochor,Selegie,10,Y
2015,Females,80 - 84,Rochor,Sungei Road,30,Y
2015,Females,80 - 84,Rochor,Victoria,30,Y
2015,Females,80 - 84,Sembawang,Admiralty,80,Y
2015,Females,80 - 84,Sembawang,Sembawang Central,150,Y
2015,Females,80 - 84,Sembawang,Sembawang North,100,Y
2015,Females,80 - 84,Sembawang,Sembawang Springs,40,Y
2015,Females,80 - 84,Sembawang,Sembawang Straits,10,Y
2015,Females,80 - 84,Sengkang,Anchorvale,130,Y
2015,Females,80 - 84,Sengkang,Compassvale,50,Y
2015,Females,80 - 84,Sengkang,Fernvale,200,Y
2015,Females,80 - 84,Sengkang,Rivervale,300,Y
2015,Females,80 - 84,Sengkang,Sengkang Town Centre,290,Y
2015,Females,80 - 84,Serangoon,Lorong Chuan,80,Y
2015,Females,80 - 84,Serangoon,Seletar Hills,120,Y
2015,Females,80 - 84,Serangoon,Serangoon Central,230,Y
2015,Females,80 - 84,Serangoon,Serangoon Garden,460,Y
2015,Females,80 - 84,Serangoon,Serangoon North,110,Y
2015,Females,80 - 84,Serangoon,Upper Paya Lebar,150,Y
2015,Females,80 - 84,Sungei Kadut,Gali Batu,10,Y
2015,Females,80 - 84,Sungei Kadut,Turf Club,10,Y
2015,Females,80 - 84,Tampines,Simei,270,Y
2015,Females,80 - 84,Tampines,Tampines East,960,Y
2015,Females,80 - 84,Tampines,Tampines West,530,Y
2015,Females,80 - 84,Tampines,Xilin,20,Y
2015,Females,80 - 84,Tanglin,Chatsworth,30,Y
2015,Females,80 - 84,Tanglin,Nassim,60,Y
2015,Females,80 - 84,Tanglin,Ridout,10,Y
2015,Females,80 - 84,Tanglin,Tyersall,30,Y
2015,Females,80 - 84,Toa Payoh,Boon Teck,270,Y
2015,Females,80 - 84,Toa Payoh,Braddell,130,Y
2015,Females,80 - 84,Toa Payoh,Joo Seng,100,Y
2015,Females,80 - 84,Toa Payoh,Kim Keat,100,Y
2015,Females,80 - 84,Toa Payoh,Lorong 8 Toa Payoh,120,Y
2015,Females,80 - 84,Toa Payoh,Pei Chun,170,Y
2015,Females,80 - 84,Toa Payoh,Potong Pasir,130,Y
2015,Females,80 - 84,Toa Payoh,Sennett,80,Y
2015,Females,80 - 84,Toa Payoh,Toa Payoh Central,370,Y
2015,Females,80 - 84,Toa Payoh,Toa Payoh West,220,Y
2015,Females,80 - 84,Toa Payoh,Woodleigh,10,Y
2015,Females,80 - 84,Western Water Catchment,Western Water Catchment,10,Y
2015,Females,80 - 84,Woodlands,Midview,150,Y
2015,Females,80 - 84,Woodlands,North Coast,100,Y
2015,Females,80 - 84,Woodlands,Woodgrove,150,Y
2015,Females,80 - 84,Woodlands,Woodlands East,350,Y
2015,Females,80 - 84,Woodlands,Woodlands South,140,Y
2015,Females,80 - 84,Woodlands,Woodlands West,220,Y
2015,Females,80 - 84,Yishun,Khatib,60,Y
2015,Females,80 - 84,Yishun,Nee Soon,10,Y
2015,Females,80 - 84,Yishun,Northland,170,Y
2015,Females,80 - 84,Yishun,Springleaf,30,Y
2015,Females,80 - 84,Yishun,Yishun Central,10,Y
2015,Females,80 - 84,Yishun,Yishun East,230,Y
2015,Females,80 - 84,Yishun,Yishun South,270,Y
2015,Females,80 - 84,Yishun,Yishun West,390,Y
2015,Females,85 & Over,Ang Mo Kio,Ang Mo Kio Town Centre,40,Y
2015,Females,85 & Over,Ang Mo Kio,Cheng San,260,Y
2015,Females,85 & Over,Ang Mo Kio,Chong Boon,240,Y
2015,Females,85 & Over,Ang Mo Kio,Kebun Bahru,230,Y
2015,Females,85 & Over,Ang Mo Kio,Sembawang Hills,80,Y
2015,Females,85 & Over,Ang Mo Kio,Shangri-La,160,Y
2015,Females,85 & Over,Ang Mo Kio,Tagore,80,Y
2015,Females,85 & Over,Ang Mo Kio,Townsville,250,Y
2015,Females,85 & Over,Ang Mo Kio,Yio Chu Kang East,40,Y
2015,Females,85 & Over,Ang Mo Kio,Yio Chu Kang West,160,Y
2015,Females,85 & Over,Bedok,Bayshore,70,Y
2015,Females,85 & Over,Bedok,Bedok North,760,Y
2015,Females,85 & Over,Bedok,Bedok Reservoir,120,Y
2015,Females,85 & Over,Bedok,Bedok South,560,Y
2015,Females,85 & Over,Bedok,Frankel,420,Y
2015,Females,85 & Over,Bedok,Kaki Bukit,270,Y
2015,Females,85 & Over,Bedok,Kembangan,430,Y
2015,Females,85 & Over,Bedok,Siglap,70,Y
2015,Females,85 & Over,Bishan,Bishan East,210,Y
2015,Females,85 & Over,Bishan,Marymount,200,Y
2015,Females,85 & Over,Bishan,Upper Thomson,350,Y
2015,Females,85 & Over,Bukit Batok,Bukit Batok Central,150,Y
2015,Females,85 & Over,Bukit Batok,Bukit Batok East,80,Y
2015,Females,85 & Over,Bukit Batok,Bukit Batok South,60,Y
2015,Females,85 & Over,Bukit Batok,Bukit Batok West,110,Y
2015,Females,85 & Over,Bukit Batok,Gombak,70,Y
2015,Females,85 & Over,Bukit Batok,Guilin,70,Y
2015,Females,85 & Over,Bukit Batok,Hillview,90,Y
2015,Females,85 & Over,Bukit Batok,Hong Kah North,110,Y
2015,Females,85 & Over,Bukit Merah,Alexandra Hill,240,Y
2015,Females,85 & Over,Bukit Merah,Bukit Ho Swee,250,Y
2015,Females,85 & Over,Bukit Merah,Bukit Merah,20,Y
2015,Females,85 & Over,Bukit Merah,Depot Road,50,Y
2015,Females,85 & Over,Bukit Merah,Everton Park,110,Y
2015,Females,85 & Over,Bukit Merah,Henderson Hill,160,Y
2015,Females,85 & Over,Bukit Merah,Kampong Tiong Bahru,140,Y
2015,Females,85 & Over,Bukit Merah,Maritime Square,10,Y
2015,Females,85 & Over,Bukit Merah,Redhill,210,Y
2015,Females,85 & Over,Bukit Merah,Telok Blangah Drive,170,Y
2015,Females,85 & Over,Bukit Merah,Telok Blangah Rise,150,Y
2015,Females,85 & Over,Bukit Merah,Telok Blangah Way,120,Y
2015,Females,85 & Over,Bukit Merah,Tiong Bahru,200,Y
2015,Females,85 & Over,Bukit Merah,Tiong Bahru Station,180,Y
2015,Females,85 & Over,Bukit Panjang,Bangkit,160,Y
2015,Females,85 & Over,Bukit Panjang,Dairy Farm,30,Y
2015,Females,85 & Over,Bukit Panjang,Fajar,120,Y
2015,Females,85 & Over,Bukit Panjang,Jelebu,170,Y
2015,Females,85 & Over,Bukit Panjang,Nature Reserve,20,Y
2015,Females,85 & Over,Bukit Panjang,Saujana,110,Y
2015,Females,85 & Over,Bukit Panjang,Senja,90,Y
2015,Females,85 & Over,Bukit Timah,Anak Bukit,160,Y
2015,Females,85 & Over,Bukit Timah,Coronation Road,60,Y
2015,Females,85 & Over,Bukit Timah,Farrer Court,50,Y
2015,Females,85 & Over,Bukit Timah,Hillcrest,80,Y
2015,Females,85 & Over,Bukit Timah,Holland Road,80,Y
2015,Females,85 & Over,Bukit Timah,Leedon Park,60,Y
2015,Females,85 & Over,Bukit Timah,Swiss Club,60,Y
2015,Females,85 & Over,Bukit Timah,Ulu Pandan,80,Y
2015,Females,85 & Over,Changi,Changi Point,20,Y
2015,Females,85 & Over,Choa Chu Kang,Choa Chu Kang Central,90,Y
2015,Females,85 & Over,Choa Chu Kang,Choa Chu Kang North,110,Y
2015,Females,85 & Over,Choa Chu Kang,Keat Hong,70,Y
2015,Females,85 & Over,Choa Chu Kang,Peng Siang,150,Y
2015,Females,85 & Over,Choa Chu Kang,Teck Whye,150,Y
2015,Females,85 & Over,Choa Chu Kang,Yew Tee,130,Y
2015,Females,85 & Over,Clementi,Clementi Central,120,Y
2015,Females,85 & Over,Clementi,Clementi North,330,Y
2015,Females,85 & Over,Clementi,Clementi West,100,Y
2015,Females,85 & Over,Clementi,Clementi Woods,130,Y
2015,Females,85 & Over,Clementi,Faber,30,Y
2015,Females,85 & Over,Clementi,Sunset Way,50,Y
2015,Females,85 & Over,Clementi,West Coast,30,Y
2015,Females,85 & Over,Downtown Core,Bugis,40,Y
2015,Females,85 & Over,Geylang,Aljunied,470,Y
2015,Females,85 & Over,Geylang,Geylang East,340,Y
2015,Females,85 & Over,Geylang,Kampong Ubi,50,Y
2015,Females,85 & Over,Geylang,Macpherson,320,Y
2015,Females,85 & Over,Hougang,Hougang Central,40,Y
2015,Females,85 & Over,Hougang,Hougang East,120,Y
2015,Females,85 & Over,Hougang,Hougang West,290,Y
2015,Females,85 & Over,Hougang,Kangkar,190,Y
2015,Females,85 & Over,Hougang,Kovan,240,Y
2015,Females,85 & Over,Hougang,Lorong Ah Soo,300,Y
2015,Females,85 & Over,Hougang,Tai Seng,170,Y
2015,Females,85 & Over,Hougang,Trafalgar,280,Y
2015,Females,85 & Over,Jurong East,Lakeside,10,Y
2015,Females,85 & Over,Jurong East,Teban Gardens,110,Y
2015,Females,85 & Over,Jurong East,Toh Guan,70,Y
2015,Females,85 & Over,Jurong East,Yuhua East,180,Y
2015,Females,85 & Over,Jurong East,Yuhua West,140,Y
2015,Females,85 & Over,Jurong West,Boon Lay Place,130,Y
2015,Females,85 & Over,Jurong West,Hong Kah,270,Y
2015,Females,85 & Over,Jurong West,Jurong West Central,170,Y
2015,Females,85 & Over,Jurong West,Taman Jurong,140,Y
2015,Females,85 & Over,Jurong West,Wenya,10,Y
2015,Females,85 & Over,Jurong West,Yunnan,220,Y
2015,Females,85 & Over,Kallang,Bendemeer,390,Y
2015,Females,85 & Over,Kallang,Boon Keng,130,Y
2015,Females,85 & Over,Kallang,Crawford,130,Y
2015,Females,85 & Over,Kallang,Geylang Bahru,150,Y
2015,Females,85 & Over,Kallang,Kampong Bugis,10,Y
2015,Females,85 & Over,Kallang,Kampong Java,130,Y
2015,Females,85 & Over,Kallang,Lavender,90,Y
2015,Females,85 & Over,Kallang,Tanjong Rhu,90,Y
2015,Females,85 & Over,Mandai,Mandai Estate,10,Y
2015,Females,85 & Over,Marine Parade,Katong,130,Y
2015,Females,85 & Over,Marine Parade,Marine Parade,380,Y
2015,Females,85 & Over,Marine Parade,Mountbatten,110,Y
2015,Females,85 & Over,Newton,Cairnhill,30,Y
2015,Females,85 & Over,Newton,Goodwood Park,10,Y
2015,Females,85 & Over,Newton,Monk's Hill,10,Y
2015,Females,85 & Over,Newton,Orange Grove,10,Y
2015,Females,85 & Over,Novena,Balestier,450,Y
2015,Females,85 & Over,Novena,Dunearn,50,Y
2015,Females,85 & Over,Novena,Malcolm,40,Y
2015,Females,85 & Over,Novena,Moulmein,60,Y
2015,Females,85 & Over,Novena,Mount Pleasant,10,Y
2015,Females,85 & Over,Outram,China Square,30,Y
2015,Females,85 & Over,Outram,Chinatown,200,Y
2015,Females,85 & Over,Outram,Pearl's Hill,170,Y
2015,Females,85 & Over,Pasir Ris,Flora Drive,160,Y
2015,Females,85 & Over,Pasir Ris,Loyang East,20,Y
2015,Females,85 & Over,Pasir Ris,Loyang West,50,Y
2015,Females,85 & Over,Pasir Ris,Pasir Ris Central,120,Y
2015,Females,85 & Over,Pasir Ris,Pasir Ris Drive,300,Y
2015,Females,85 & Over,Pasir Ris,Pasir Ris Park,10,Y
2015,Females,85 & Over,Pasir Ris,Pasir Ris West,150,Y
2015,Females,85 & Over,Punggol,Matilda,80,Y
2015,Females,85 & Over,Punggol,Punggol Field,200,Y
2015,Females,85 & Over,Punggol,Punggol Town Centre,10,Y
2015,Females,85 & Over,Punggol,Waterway East,80,Y
2015,Females,85 & Over,Queenstown,Commonwealth,140,Y
2015,Females,85 & Over,Queenstown,Dover,100,Y
2015,Females,85 & Over,Queenstown,Ghim Moh,160,Y
2015,Females,85 & Over,Queenstown,Holland Drive,200,Y
2015,Females,85 & Over,Queenstown,Margaret Drive,100,Y
2015,Females,85 & Over,Queenstown,Mei Chin,210,Y
2015,Females,85 & Over,Queenstown,Pasir Panjang 1,30,Y
2015,Females,85 & Over,Queenstown,Pasir Panjang 2,20,Y
2015,Females,85 & Over,Queenstown,Tanglin Halt,190,Y
2015,Females,85 & Over,River Valley,Institution Hill,10,Y
2015,Females,85 & Over,River Valley,Leonie Hill,10,Y
2015,Females,85 & Over,River Valley,One Tree Hill,30,Y
2015,Females,85 & Over,River Valley,Oxley,30,Y
2015,Females,85 & Over,Rochor,Bencoolen,20,Y
2015,Females,85 & Over,Rochor,Farrer Park,30,Y
2015,Females,85 & Over,Rochor,Little India,30,Y
2015,Females,85 & Over,Rochor,Mount Emily,10,Y
2015,Females,85 & Over,Rochor,Sungei Road,30,Y
2015,Females,85 & Over,Rochor,Victoria,30,Y
2015,Females,85 & Over,Sembawang,Admiralty,50,Y
2015,Females,85 & Over,Sembawang,Sembawang Central,140,Y
2015,Females,85 & Over,Sembawang,Sembawang North,60,Y
2015,Females,85 & Over,Sembawang,Sembawang Springs,60,Y
2015,Females,85 & Over,Sembawang,Sembawang Straits,10,Y
2015,Females,85 & Over,Sengkang,Anchorvale,120,Y
2015,Females,85 & Over,Sengkang,Compassvale,40,Y
2015,Females,85 & Over,Sengkang,Fernvale,170,Y
2015,Females,85 & Over,Sengkang,Rivervale,250,Y
2015,Females,85 & Over,Sengkang,Sengkang Town Centre,250,Y
2015,Females,85 & Over,Serangoon,Lorong Chuan,100,Y
2015,Females,85 & Over,Serangoon,Seletar Hills,130,Y
2015,Females,85 & Over,Serangoon,Serangoon Central,200,Y
2015,Females,85 & Over,Serangoon,Serangoon Garden,500,Y
2015,Females,85 & Over,Serangoon,Serangoon North,80,Y
2015,Females,85 & Over,Serangoon,Upper Paya Lebar,140,Y
2015,Females,85 & Over,Singapore River,Robertson Quay,10,Y
2015,Females,85 & Over,Sungei Kadut,Gali Batu,40,Y
2015,Females,85 & Over,Sungei Kadut,Turf Club,10,Y
2015,Females,85 & Over,Tampines,Simei,310,Y
2015,Females,85 & Over,Tampines,Tampines East,850,Y
2015,Females,85 & Over,Tampines,Tampines West,410,Y
2015,Females,85 & Over,Tampines,Xilin,10,Y
2015,Females,85 & Over,Tanglin,Chatsworth,40,Y
2015,Females,85 & Over,Tanglin,Nassim,80,Y
2015,Females,85 & Over,Tanglin,Ridout,20,Y
2015,Females,85 & Over,Tanglin,Tyersall,30,Y
2015,Females,85 & Over,Toa Payoh,Boon Teck,260,Y
2015,Females,85 & Over,Toa Payoh,Braddell,160,Y
2015,Females,85 & Over,Toa Payoh,Joo Seng,70,Y
2015,Females,85 & Over,Toa Payoh,Kim Keat,100,Y
2015,Females,85 & Over,Toa Payoh,Lorong 8 Toa Payoh,120,Y
2015,Females,85 & Over,Toa Payoh,Pei Chun,150,Y
2015,Females,85 & Over,Toa Payoh,Potong Pasir,100,Y
2015,Females,85 & Over,Toa Payoh,Sennett,90,Y
2015,Females,85 & Over,Toa Payoh,Toa Payoh Central,280,Y
2015,Females,85 & Over,Toa Payoh,Toa Payoh West,210,Y
2015,Females,85 & Over,Toa Payoh,Woodleigh,10,Y
2015,Females,85 & Over,Western Water Catchment,Western Water Catchment,30,Y
2015,Females,85 & Over,Woodlands,Midview,130,Y
2015,Females,85 & Over,Woodlands,North Coast,70,Y
2015,Females,85 & Over,Woodlands,Woodgrove,130,Y
2015,Females,85 & Over,Woodlands,Woodlands East,250,Y
2015,Females,85 & Over,Woodlands,Woodlands South,90,Y
2015,Females,85 & Over,Woodlands,Woodlands West,140,Y
2015,Females,85 & Over,Yishun,Khatib,50,Y
2015,Females,85 & Over,Yishun,Nee Soon,10,Y
2015,Females,85 & Over,Yishun,Northland,150,Y
2015,Females,85 & Over,Yishun,Springleaf,30,Y
2015,Females,85 & Over,Yishun,Yishun Central,10,Y
2015,Females,85 & Over,Yishun,Yishun East,160,Y
2015,Females,85 & Over,Yishun,Yishun South,240,Y
2015,Females,85 & Over,Yishun,Yishun West,360,Y
